"","CaseNum","SegmentNum","SegmentNumOverall","TaskType","User","FeatureName","Value"
"17783",18,56,953,"Coagulation","Expert","Curvature",-3.363
"17784",18,57,954,"Coagulation","Expert","Curvature",-3.7564
"17785",18,58,955,"Coagulation","Expert","Curvature",-5.1863
"17786",18,59,956,"Coagulation","Expert","Curvature",2.3052
"17787",18,60,957,"Coagulation","Expert","Curvature",-2.8121
"17788",18,61,958,"Coagulation","Expert","Curvature",0.7258
"17789",18,62,959,"Coagulation","Expert","Curvature",-2.7826
"17790",18,63,960,"Coagulation","Expert","Curvature",2.4005
"17791",18,64,961,"Coagulation","Expert","Curvature",-0.5234
"17792",18,65,962,"Coagulation","Expert","Curvature",4.8993
"17793",18,66,963,"Coagulation","Expert","Curvature",-0.8697
"17794",18,67,964,"Coagulation","Expert","Curvature",2.0856
"17795",18,68,965,"Coagulation","Expert","Curvature",3.8096
"17796",18,69,966,"Coagulation","Expert","Curvature",2.1316
"17797",18,70,967,"Coagulation","Expert","Curvature",-4.747
"17798",18,71,968,"Coagulation","Expert","Curvature",-3.3942
"17799",18,72,969,"Coagulation","Expert","Curvature",4.7302
"17800",18,73,970,"Coagulation","Expert","Curvature",-3.0657
"17801",18,74,971,"Coagulation","Expert","Curvature",-6.0413
"17802",18,75,972,"Coagulation","Expert","Curvature",-6.8122
"17803",18,76,973,"Coagulation","Expert","Curvature",-7.9787
"17804",18,77,974,"Coagulation","Expert","Curvature",-5.3157
"17805",18,78,975,"Coagulation","Expert","Curvature",-0.9209
"17806",18,79,976,"Coagulation","Expert","Curvature",-9.0695
"17807",18,80,977,"Coagulation","Expert","Curvature",3.9299
"17808",18,81,978,"Coagulation","Expert","Curvature",-9.5508
"17809",18,82,979,"Coagulation","Expert","Curvature",-3.4603
"17810",18,83,980,"Coagulation","Expert","Curvature",-1.992
"17811",18,84,981,"Coagulation","Expert","Curvature",6.5604
"17812",18,85,982,"Coagulation","Expert","Curvature",11.6991
"17813",18,86,983,"Manipulation","Expert","Curvature",-3.0598
"17814",18,87,984,"Coagulation","Expert","Curvature",6.3873
"17815",18,88,985,"Coagulation","Expert","Curvature",-0.4293
"17816",18,89,986,"Coagulation","Expert","Curvature",4.5751
"17817",18,90,987,"Coagulation","Expert","Curvature",5.2731
"17818",18,91,988,"Coagulation","Expert","Curvature",-1.8688
"17819",18,92,989,"Coagulation","Expert","Curvature",-0.0771
"17820",18,93,990,"Coagulation","Expert","Curvature",2.0785
"17821",18,94,991,"Dissecting","Expert","Curvature",-1.8976
"17822",18,95,992,"Coagulation","Expert","Curvature",0.0909
"17823",18,96,993,"Coagulation","Expert","Curvature",3.2662
"17824",18,97,994,"Coagulation","Expert","Curvature",-3.8431
"17825",18,98,995,"Coagulation","Expert","Curvature",1.8897
"17826",18,99,996,"Coagulation","Expert","Curvature",-0.1929
"17827",18,100,997,"Coagulation","Expert","Curvature",-1.7039
"17828",18,101,998,"Coagulation","Expert","Curvature",9.761
"17829",18,102,999,"Coagulation","Expert","Curvature",4.244
"17830",18,103,1000,"Coagulation","Expert","Curvature",2.0875
"17831",18,104,1001,"Coagulation","Expert","Curvature",5.4494
"17832",18,105,1002,"Coagulation","Expert","Curvature",-2.7986
"17833",18,106,1003,"Coagulation","Expert","Curvature",-5.7316
"17834",18,107,1004,"Coagulation","Expert","Curvature",2.0801
"17835",18,108,1005,"Coagulation","Expert","Curvature",-1.2101
"17836",18,109,1006,"Coagulation","Expert","Curvature",5.1032
"17837",18,110,1007,"Coagulation","Expert","Curvature",-2.3823
"17838",18,111,1008,"Coagulation","Expert","Curvature",-3.5382
"17839",18,112,1009,"Coagulation","Expert","Curvature",3.5683
"17840",18,113,1010,"Coagulation","Expert","Curvature",4.38
"17841",18,114,1011,"Manipulation","Expert","Curvature",-6.2596
"17842",18,115,1012,"Coagulation","Expert","Curvature",4.4583
"17843",18,116,1013,"Coagulation","Expert","Curvature",-3.0539
"17844",18,117,1014,"Coagulation","Expert","Curvature",-6.3997
"17845",18,118,1015,"Coagulation","Expert","Curvature",5.8326
"17846",18,119,1016,"Coagulation","Expert","Curvature",2.7614
"17847",18,120,1017,"Coagulation","Expert","Curvature",1.1973
"17848",18,121,1018,"Coagulation","Expert","Curvature",14.4256
"17849",18,122,1019,"Coagulation","Expert","Curvature",7.5738
"17850",18,123,1020,"Coagulation","Expert","Curvature",13.5269
"17851",18,124,1021,"Coagulation","Expert","Curvature",7.0747
"17852",18,125,1022,"Coagulation","Expert","Curvature",3.0946
"17853",18,126,1023,"Coagulation","Expert","Curvature",2.8675
"17854",18,127,1024,"Coagulation","Expert","Curvature",3.6835
"17855",18,128,1025,"Coagulation","Expert","Curvature",8.8645
"17856",18,129,1026,"Coagulation","Expert","Curvature",1.6008
"17857",18,130,1027,"Coagulation","Expert","Curvature",-5.0377
"17858",18,131,1028,"Coagulation","Expert","Curvature",-1.2559
"17859",18,132,1029,"Coagulation","Expert","Curvature",-8.5089
"17860",18,133,1030,"Coagulation","Expert","Curvature",-1.1152
"17861",18,134,1031,"Coagulation","Expert","Curvature",4.4833
"17862",18,135,1032,"Manipulation","Expert","Curvature",-7.8269
"17863",19,1,1033,"Coagulation","Novice","Curvature",3.5002
"17864",19,2,1034,"Coagulation","Expert","Curvature",-4.9742
"17865",19,3,1035,"Coagulation","Expert","Curvature",1.0614
"17866",19,4,1036,"Manipulation","Expert","Curvature",-3.822
"17867",19,5,1037,"Manipulation","Expert","Curvature",-6.3568
"17868",19,6,1038,"Coagulation","Expert","Curvature",2.192
"17869",19,7,1039,"Manipulation","Expert","Curvature",-4.8181
"17870",19,8,1040,"Coagulation","Expert","Curvature",5.1614
"17871",19,9,1041,"Coagulation","Expert","Curvature",8.1048
"17872",19,10,1042,"Manipulation","Expert","Curvature",-5.5098
"17873",19,11,1043,"Coagulation","Novice","Curvature",-0.8881
"17874",19,12,1044,"Coagulation","Novice","Curvature",6.0536
"17875",19,13,1045,"Coagulation","Novice","Curvature",-13.4144
"17876",19,14,1046,"Coagulation","Novice","Curvature",5.3977
"17877",19,15,1047,"Coagulation","Novice","Curvature",-4.9888
"17878",19,16,1048,"Coagulation","Novice","Curvature",0.7921
"17879",19,17,1049,"Coagulation","Novice","Curvature",-3.0935
"17880",19,18,1050,"Coagulation","Novice","Curvature",5.5432
"17881",19,19,1051,"Coagulation","Novice","Curvature",-0.2827
"17882",19,20,1052,"Coagulation","Novice","Curvature",-1.1347
"17883",19,21,1053,"Coagulation","Novice","Curvature",-1.9209
"17884",19,22,1054,"Coagulation","Novice","Curvature",0.2466
"17885",19,23,1055,"Coagulation","Novice","Curvature",0.2069
"17886",19,24,1056,"Coagulation","Novice","Curvature",0.4163
"17887",19,25,1057,"Coagulation","Novice","Curvature",6.6539
"17888",19,26,1058,"Manipulation","Novice","Curvature",-8.2456
"17889",19,27,1059,"Coagulation","Novice","Curvature",2.7841
"17890",19,28,1060,"Coagulation","Novice","Curvature",5.8975
"17891",19,29,1061,"Coagulation","Novice","Curvature",-4.0027
"17892",19,30,1062,"Coagulation","Novice","Curvature",6.2267
"17893",19,31,1063,"Coagulation","Novice","Curvature",-10.3395
"17894",19,32,1064,"Coagulation","Novice","Curvature",-4.2242
"17895",19,33,1065,"Coagulation","Novice","Curvature",-0.278
"17896",19,34,1066,"Coagulation","Expert","Curvature",-9.3424
"17897",19,35,1067,"Manipulation","Expert","Curvature",-7.6755
"17898",19,36,1068,"Coagulation","Expert","Curvature",0.4311
"17899",19,37,1069,"Coagulation","Expert","Curvature",-0.487
"17900",19,38,1070,"Coagulation","Expert","Curvature",-3.8305
"17901",19,39,1071,"Coagulation","Expert","Curvature",0.7592
"17902",19,40,1072,"Coagulation","Expert","Curvature",-1.7759
"17903",19,41,1073,"Coagulation","Expert","Curvature",4.947
"17904",19,42,1074,"Coagulation","Expert","Curvature",9.5359
"17905",19,43,1075,"Coagulation","Expert","Curvature",-6.2648
"17906",19,44,1076,"Coagulation","Expert","Curvature",5.2257
"17907",20,1,1077,"Coagulation","Expert","Curvature",0.2393
"17908",20,2,1078,"Manipulation","Expert","Curvature",-2.5407
"17909",20,3,1079,"Coagulation","Expert","Curvature",-2.6017
"17910",20,4,1080,"Coagulation","Expert","Curvature",-2.1643
"17911",20,5,1081,"Coagulation","Novice","Curvature",8.4815
"17912",20,7,1083,"Manipulation","Expert","Curvature",-0.0341
"17913",20,8,1084,"Manipulation","Expert","Curvature",-0.8441
"17914",20,9,1085,"Coagulation","Expert","Curvature",-2.2268
"17915",20,10,1086,"Coagulation","Expert","Curvature",1.6125
"17916",20,11,1087,"Coagulation","Expert","Curvature",-0.9107
"17917",20,12,1088,"Coagulation","Expert","Curvature",-3.6853
"17918",20,13,1089,"Pulling","Expert","Curvature",3.5189
"17919",20,14,1090,"Retracting","Expert","Curvature",3.5534
"17920",20,15,1091,"Coagulation","Expert","Curvature",7.4033
"17921",20,16,1092,"Coagulation","Expert","Curvature",1.5007
"17922",20,17,1093,"Coagulation","Expert","Curvature",-1.7321
"17923",20,18,1094,"Coagulation","Expert","Curvature",0.5631
"17924",20,19,1095,"Retracting","Expert","Curvature",-8.8302
"17925",20,20,1096,"Coagulation","Expert","Curvature",0.0196
"17926",20,21,1097,"Coagulation","Expert","Curvature",3.4626
"17927",20,22,1098,"Coagulation","Expert","Curvature",-1.7746
"17928",20,23,1099,"Dissecting","Expert","Curvature",0.4967
"17929",20,24,1100,"Manipulation","Expert","Curvature",5.9975
"17930",20,25,1101,"Coagulation","Expert","Curvature",1.1584
"17931",20,26,1102,"Coagulation","Expert","Curvature",-1.4236
"17932",20,27,1103,"Coagulation","Expert","Curvature",4.6214
"17933",20,28,1104,"Coagulation","Expert","Curvature",-0.6587
"17934",20,29,1105,"Coagulation","Novice","Curvature",0.8494
"17935",20,30,1106,"Coagulation","Expert","Curvature",-0.3148
"17936",20,31,1107,"Coagulation","Expert","Curvature",-1.7216
"17937",20,32,1108,"Coagulation","Expert","Curvature",-5.8301
"17938",20,33,1109,"Coagulation","Expert","Curvature",-1.9707
"17939",20,34,1110,"Coagulation","Expert","Curvature",7.0421
"17940",20,35,1111,"Coagulation","Expert","Curvature",8.0705
"17941",20,36,1112,"Manipulation","Expert","Curvature",-5.4109
"17942",20,37,1113,"Manipulation","Expert","Curvature",4.6748
"17943",20,38,1114,"Coagulation","Expert","Curvature",-3.4128
"17944",20,39,1115,"Coagulation","Expert","Curvature",-2.5034
"17945",21,1,1116,"Coagulation","Novice","Curvature",-8.1368
"17946",21,2,1117,"Retracting","Novice","Curvature",-5.6016
"17947",21,4,1119,"Retracting","Novice","Curvature",10.4869
"17948",21,5,1120,"Retracting","Novice","Curvature",4.5319
"17949",21,6,1121,"Retracting","Novice","Curvature",4.6202
"17950",21,7,1122,"Coagulation","Novice","Curvature",-2.351
"17951",21,8,1123,"Coagulation","Novice","Curvature",0.4081
"17952",21,9,1124,"Coagulation","Novice","Curvature",-0.405
"17953",21,12,1127,"Retracting","Novice","Curvature",-9.1601
"17954",21,13,1128,"Dissecting","Novice","Curvature",8.8038
"17955",21,15,1130,"Dissecting","Novice","Curvature",17.1822
"17956",21,16,1131,"Coagulation","Novice","Curvature",8.1011
"17957",21,17,1132,"Coagulation","Novice","Curvature",2.3418
"17958",21,18,1133,"Coagulation","Novice","Curvature",-10.5209
"17959",21,19,1134,"Coagulation","Novice","Curvature",-0.7179
"17960",21,20,1135,"Coagulation","Novice","Curvature",2.2927
"17961",21,21,1136,"Coagulation","Novice","Curvature",1.8757
"17962",21,22,1137,"Coagulation","Novice","Curvature",0.5507
"17963",21,23,1138,"Coagulation","Novice","Curvature",10.0098
"17964",21,24,1139,"Coagulation","Novice","Curvature",3.9312
"17965",21,25,1140,"Coagulation","Novice","Curvature",-5.9718
"17966",21,26,1141,"Coagulation","Novice","Curvature",-0.5571
"17967",21,27,1142,"Coagulation","Novice","Curvature",5.4253
"17968",21,28,1143,"Coagulation","Expert","Curvature",-1.5426
"17969",21,29,1144,"Coagulation","Novice","Curvature",9.4511
"17970",21,30,1145,"Pulling","Novice","Curvature",-3.7171
"17971",21,31,1146,"Pulling","Novice","Curvature",3.3178
"17972",21,32,1147,"Coagulation","Novice","Curvature",1.8953
"17973",21,33,1148,"Coagulation","Novice","Curvature",0.3904
"17974",21,34,1149,"Coagulation","Novice","Curvature",4.3167
"17975",21,37,1152,"Coagulation","Novice","Curvature",-2.092
"17976",21,38,1153,"Manipulation","Novice","Curvature",-8.1674
"17977",21,39,1154,"Coagulation","Novice","Curvature",4.0762
"17978",21,40,1155,"Coagulation","Novice","Curvature",3.3688
"17979",21,41,1156,"Manipulation","Novice","Curvature",-11.7355
"17980",21,42,1157,"Pulling","Novice","Curvature",-3.5489
"17981",21,43,1158,"Pulling","Novice","Curvature",-3.1544
"17982",21,44,1159,"Pulling","Novice","Curvature",-1.7339
"17983",21,45,1160,"Coagulation","Expert","Curvature",-3.8356
"17984",21,46,1161,"Coagulation","Expert","Curvature",-0.4982
"17985",2,1,1,"Coagulation","Expert","Entropy",0.7213
"17986",2,2,2,"Pulling","Expert","Entropy",0.6115
"17987",2,3,3,"Coagulation","Expert","Entropy",0.5941
"17988",2,5,5,"Coagulation","Expert","Entropy",0.594
"17989",2,6,6,"Pulling","Expert","Entropy",0.6811
"17990",2,7,7,"Coagulation","Expert","Entropy",0.5878
"17991",2,8,8,"Coagulation","Expert","Entropy",0.469
"17992",2,9,9,"Coagulation","Expert","Entropy",0.5497
"17993",2,10,10,"Coagulation","Expert","Entropy",0.4911
"17994",2,11,11,"Dissecting","Expert","Entropy",0.6869
"17995",2,12,12,"Coagulation","Expert","Entropy",0.6035
"17996",2,13,13,"Pulling","Expert","Entropy",0.6341
"17997",2,14,14,"Coagulation","Expert","Entropy",0.6263
"17998",2,15,15,"Coagulation","Expert","Entropy",0.7383
"17999",2,16,16,"Coagulation","Expert","Entropy",0.6569
"18000",2,17,17,"Coagulation","Expert","Entropy",0.7379
"18001",2,18,18,"Coagulation","Expert","Entropy",0.706
"18002",2,19,19,"Coagulation","Expert","Entropy",0.6438
"18003",2,20,20,"Coagulation","Expert","Entropy",0.8033
"18004",2,21,21,"Coagulation","Expert","Entropy",0.6183
"18005",2,22,22,"Coagulation","Expert","Entropy",0.7001
"18006",2,23,23,"Coagulation","Expert","Entropy",0.6172
"18007",2,24,24,"Coagulation","Expert","Entropy",0.7715
"18008",2,25,25,"Coagulation","Expert","Entropy",0.6325
"18009",2,26,26,"Coagulation","Expert","Entropy",0.7045
"18010",2,27,27,"Coagulation","Expert","Entropy",0.6588
"18011",2,28,28,"Coagulation","Expert","Entropy",0.7155
"18012",2,29,29,"Coagulation","Expert","Entropy",0.6435
"18013",2,30,30,"Coagulation","Expert","Entropy",0.7552
"18014",2,31,31,"Coagulation","Expert","Entropy",0.6138
"18015",2,32,32,"Coagulation","Expert","Entropy",0.6442
"18016",2,33,33,"Coagulation","Expert","Entropy",0.8271
"18017",2,34,34,"Coagulation","Novice","Entropy",0.5693
"18018",2,35,35,"Coagulation","Novice","Entropy",0.5607
"18019",3,1,36,"Coagulation","Expert","Entropy",0.7151
"18020",3,2,37,"Coagulation","Novice","Entropy",0.6808
"18021",3,3,38,"Coagulation","Novice","Entropy",0.7033
"18022",3,4,39,"Coagulation","Novice","Entropy",0.7057
"18023",3,5,40,"Coagulation","Novice","Entropy",0.6937
"18024",3,6,41,"Coagulation","Novice","Entropy",0.6693
"18025",3,7,42,"Coagulation","Novice","Entropy",0.6278
"18026",3,8,43,"Coagulation","Novice","Entropy",0.5696
"18027",3,9,44,"Coagulation","Novice","Entropy",0.7166
"18028",3,10,45,"Coagulation","Expert","Entropy",0.6395
"18029",3,11,46,"Coagulation","Novice","Entropy",0.9026
"18030",3,12,47,"Coagulation","Novice","Entropy",0.7619
"18031",3,13,48,"Coagulation","Novice","Entropy",0.8165
"18032",3,14,49,"Coagulation","Novice","Entropy",0.6435
"18033",3,15,50,"Coagulation","Novice","Entropy",0.7525
"18034",3,16,51,"Coagulation","Novice","Entropy",0.8006
"18035",3,17,52,"Coagulation","Novice","Entropy",0.7929
"18036",3,18,53,"Coagulation","Expert","Entropy",0.76
"18037",3,19,54,"Coagulation","Expert","Entropy",0.6979
"18038",3,20,55,"Coagulation","Novice","Entropy",0.5562
"18039",3,21,56,"Coagulation","Novice","Entropy",0.6917
"18040",3,22,57,"Coagulation","Novice","Entropy",0.7313
"18041",3,23,58,"Coagulation","Expert","Entropy",0.7431
"18042",3,24,59,"Coagulation","Novice","Entropy",0.4921
"18043",3,25,60,"Coagulation","Novice","Entropy",0.6629
"18044",3,26,61,"Coagulation","Novice","Entropy",0.7148
"18045",3,27,62,"Coagulation","Novice","Entropy",0.7887
"18046",3,28,63,"Coagulation","Novice","Entropy",0.7724
"18047",3,29,64,"Coagulation","Novice","Entropy",0.6958
"18048",3,30,65,"Coagulation","Novice","Entropy",0.7003
"18049",3,31,66,"Coagulation","Expert","Entropy",0.7048
"18050",3,32,67,"Coagulation","Expert","Entropy",0.7463
"18051",3,33,68,"Coagulation","Expert","Entropy",0.77
"18052",4,1,69,"Pulling","Expert","Entropy",0.6361
"18053",4,2,70,"Pulling","Expert","Entropy",0.64
"18054",4,3,71,"Pulling","Expert","Entropy",0.611
"18055",4,4,72,"Manipulation","Expert","Entropy",0.6055
"18056",4,5,73,"Pulling","Expert","Entropy",0.6448
"18057",4,6,74,"Pulling","Expert","Entropy",0.5783
"18058",4,7,75,"Manipulation","Expert","Entropy",0.5374
"18059",4,8,76,"Pulling","Expert","Entropy",0.619
"18060",4,9,77,"Pulling","Expert","Entropy",0.6793
"18061",4,10,78,"Manipulation","Expert","Entropy",0.5257
"18062",5,1,79,"Coagulation","Expert","Entropy",0.7034
"18063",5,2,80,"Coagulation","Expert","Entropy",0.7567
"18064",5,3,81,"Coagulation","Expert","Entropy",0.6622
"18065",5,4,82,"Coagulation","Expert","Entropy",0.7152
"18066",5,5,83,"Coagulation","Expert","Entropy",0.7406
"18067",5,6,84,"Coagulation","Expert","Entropy",0.6753
"18068",5,7,85,"Coagulation","Expert","Entropy",0.6718
"18069",5,8,86,"Coagulation","Expert","Entropy",0.6658
"18070",5,9,87,"Coagulation","Expert","Entropy",0.7248
"18071",5,10,88,"Coagulation","Novice","Entropy",0.73
"18072",5,11,89,"Coagulation","Novice","Entropy",0.7852
"18073",5,12,90,"Coagulation","Novice","Entropy",0.6626
"18074",5,13,91,"Manipulation","Expert","Entropy",0.5582
"18075",5,14,92,"Manipulation","Expert","Entropy",0.66
"18076",5,15,93,"Coagulation","Expert","Entropy",0.7801
"18077",5,16,94,"Coagulation","Novice","Entropy",0.8884
"18078",5,17,95,"Coagulation","Novice","Entropy",0.779
"18079",5,18,96,"Coagulation","Novice","Entropy",0.604
"18080",5,19,97,"Coagulation","Novice","Entropy",0.8834
"18081",5,20,98,"Manipulation","Novice","Entropy",0.4038
"18082",5,21,99,"Coagulation","Novice","Entropy",0.6784
"18083",5,23,101,"Coagulation","Novice","Entropy",0.7743
"18084",5,24,102,"Manipulation","Novice","Entropy",0.5083
"18085",5,25,103,"Coagulation","Novice","Entropy",0.8233
"18086",5,26,104,"Manipulation","Novice","Entropy",0.6135
"18087",5,27,105,"Manipulation","Novice","Entropy",0.5541
"18088",5,28,106,"Coagulation","Novice","Entropy",0.521
"18089",5,29,107,"Coagulation","Novice","Entropy",0.805
"18090",5,30,108,"Coagulation","Novice","Entropy",0.8384
"18091",5,31,109,"Coagulation","Novice","Entropy",0.7594
"18092",5,32,110,"Coagulation","Novice","Entropy",0.8385
"18093",5,33,111,"Coagulation","Expert","Entropy",0.7287
"18094",5,34,112,"Coagulation","Expert","Entropy",0.6816
"18095",5,35,113,"Coagulation","Expert","Entropy",0.7197
"18096",5,36,114,"Coagulation","Expert","Entropy",0.6569
"18097",5,37,115,"Manipulation","Expert","Entropy",0.5838
"18098",5,38,116,"Manipulation","Expert","Entropy",0.6022
"18099",5,39,117,"Coagulation","Expert","Entropy",0.6334
"18100",5,40,118,"Coagulation","Novice","Entropy",0.7671
"18101",5,41,119,"Coagulation","Novice","Entropy",0.7967
"18102",5,42,120,"Coagulation","Novice","Entropy",0.8055
"18103",5,43,121,"Coagulation","Novice","Entropy",0.8435
"18104",5,44,122,"Coagulation","Novice","Entropy",0.8359
"18105",5,45,123,"Coagulation","Expert","Entropy",0.7352
"18106",5,46,124,"Coagulation","Expert","Entropy",0.7861
"18107",5,47,125,"Manipulation","Expert","Entropy",0.5965
"18108",5,48,126,"Manipulation","Expert","Entropy",0.5472
"18109",5,49,127,"Manipulation","Expert","Entropy",0.6031
"18110",5,50,128,"Coagulation","Expert","Entropy",0.8764
"18111",5,51,129,"Coagulation","Expert","Entropy",0.8314
"18112",5,52,130,"Coagulation","Expert","Entropy",0.8486
"18113",5,53,131,"Coagulation","Expert","Entropy",0.8228
"18114",5,54,132,"Coagulation","Expert","Entropy",0.8227
"18115",5,55,133,"Coagulation","Novice","Entropy",0.8044
"18116",5,56,134,"Coagulation","Novice","Entropy",0.7731
"18117",5,57,135,"Coagulation","Novice","Entropy",0.7897
"18118",5,58,136,"Coagulation","Novice","Entropy",0.7287
"18119",5,59,137,"Coagulation","Expert","Entropy",0.6442
"18120",5,60,138,"Coagulation","Expert","Entropy",0.7153
"18121",5,61,139,"Manipulation","Expert","Entropy",0.5698
"18122",5,62,140,"Manipulation","Expert","Entropy",0.5937
"18123",5,63,141,"Coagulation","Expert","Entropy",0.6751
"18124",5,64,142,"Coagulation","Expert","Entropy",0.7605
"18125",5,65,143,"Coagulation","Expert","Entropy",0.6682
"18126",5,66,144,"Manipulation","Expert","Entropy",0.6505
"18127",5,67,145,"Manipulation","Expert","Entropy",0.6396
"18128",5,68,146,"Coagulation","Novice","Entropy",0.7529
"18129",5,69,147,"Coagulation","Novice","Entropy",0.7666
"18130",5,70,148,"Coagulation","Novice","Entropy",0.7995
"18131",5,71,149,"Coagulation","Novice","Entropy",0.8031
"18132",5,72,150,"Coagulation","Novice","Entropy",0.77
"18133",5,73,151,"Coagulation","Novice","Entropy",0.7783
"18134",5,74,152,"Coagulation","Novice","Entropy",0.7114
"18135",5,75,153,"Coagulation","Novice","Entropy",0.7587
"18136",5,76,154,"Coagulation","Novice","Entropy",0.7532
"18137",5,77,155,"Coagulation","Expert","Entropy",0.7468
"18138",5,78,156,"Coagulation","Expert","Entropy",0.7892
"18139",5,79,157,"Coagulation","Expert","Entropy",0.8336
"18140",5,80,158,"Manipulation","Expert","Entropy",0.5077
"18141",5,81,159,"Coagulation","Expert","Entropy",0.7441
"18142",5,82,160,"Coagulation","Expert","Entropy",0.6755
"18143",5,83,161,"Manipulation","Expert","Entropy",0.6033
"18144",5,84,162,"Coagulation","Expert","Entropy",0.6788
"18145",5,85,163,"Manipulation","Expert","Entropy",0.5403
"18146",5,86,164,"Coagulation","Expert","Entropy",0.7292
"18147",5,87,165,"Coagulation","Expert","Entropy",0.7062
"18148",5,88,166,"Coagulation","Expert","Entropy",0.5719
"18149",5,89,167,"Coagulation","Expert","Entropy",0.7281
"18150",5,90,168,"Coagulation","Expert","Entropy",0.7481
"18151",5,91,169,"Manipulation","Expert","Entropy",0.5531
"18152",5,92,170,"Coagulation","Expert","Entropy",0.7454
"18153",5,93,171,"Coagulation","Expert","Entropy",0.7745
"18154",5,94,172,"Coagulation","Expert","Entropy",0.7126
"18155",5,95,173,"Coagulation","Expert","Entropy",0.7104
"18156",5,96,174,"Coagulation","Expert","Entropy",0.7285
"18157",5,97,175,"Coagulation","Expert","Entropy",0.7232
"18158",5,98,176,"Manipulation","Expert","Entropy",0.5381
"18159",5,99,177,"Manipulation","Expert","Entropy",0.6137
"18160",5,100,178,"Manipulation","Expert","Entropy",0.6149
"18161",5,101,179,"Manipulation","Expert","Entropy",0.5434
"18162",5,102,180,"Manipulation","Expert","Entropy",0.5847
"18163",5,103,181,"Manipulation","Expert","Entropy",0.5675
"18164",5,104,182,"Manipulation","Expert","Entropy",0.594
"18165",5,105,183,"Coagulation","Expert","Entropy",0.7072
"18166",5,106,184,"Manipulation","Expert","Entropy",0.6401
"18167",5,107,185,"Manipulation","Expert","Entropy",0.5938
"18168",5,108,186,"Coagulation","Expert","Entropy",0.7006
"18169",5,109,187,"Manipulation","Expert","Entropy",0.5099
"18170",5,110,188,"Coagulation","Expert","Entropy",0.7683
"18171",5,111,189,"Coagulation","Expert","Entropy",0.7121
"18172",5,112,190,"Coagulation","Expert","Entropy",0.7749
"18173",5,113,191,"Coagulation","Expert","Entropy",0.7725
"18174",5,114,192,"Coagulation","Expert","Entropy",0.738
"18175",5,115,193,"Coagulation","Expert","Entropy",0.7097
"18176",5,116,194,"Manipulation","Expert","Entropy",0.5624
"18177",5,117,195,"Manipulation","Expert","Entropy",0.5395
"18178",5,118,196,"Manipulation","Expert","Entropy",0.6634
"18179",5,119,197,"Coagulation","Expert","Entropy",0.6938
"18180",5,120,198,"Coagulation","Expert","Entropy",0.698
"18181",5,121,199,"Manipulation","Expert","Entropy",0.575
"18182",5,122,200,"Coagulation","Expert","Entropy",0.7109
"18183",5,123,201,"Coagulation","Expert","Entropy",0.7232
"18184",5,124,202,"Manipulation","Expert","Entropy",0.5505
"18185",5,125,203,"Manipulation","Expert","Entropy",0.5726
"18186",5,126,204,"Manipulation","Expert","Entropy",0.5479
"18187",5,127,205,"Manipulation","Expert","Entropy",0.5844
"18188",5,128,206,"Manipulation","Expert","Entropy",0.5357
"18189",5,129,207,"Manipulation","Expert","Entropy",0.5505
"18190",5,130,208,"Manipulation","Expert","Entropy",0.5304
"18191",5,131,209,"Manipulation","Expert","Entropy",0.5972
"18192",5,132,210,"Coagulation","Expert","Entropy",0.7758
"18193",5,133,211,"Coagulation","Expert","Entropy",0.7614
"18194",5,134,212,"Coagulation","Expert","Entropy",0.7204
"18195",5,135,213,"Manipulation","Expert","Entropy",0.5321
"18196",5,136,214,"Manipulation","Expert","Entropy",0.509
"18197",5,137,215,"Manipulation","Expert","Entropy",0.7232
"18198",5,138,216,"Manipulation","Expert","Entropy",0.5357
"18199",5,139,217,"Coagulation","Expert","Entropy",0.7437
"18200",5,140,218,"Manipulation","Expert","Entropy",0.5996
"18201",5,141,219,"Manipulation","Expert","Entropy",0.5336
"18202",5,142,220,"Manipulation","Expert","Entropy",0.5369
"18203",5,143,221,"Manipulation","Expert","Entropy",0.5749
"18204",5,144,222,"Manipulation","Expert","Entropy",0.5542
"18205",5,145,223,"Manipulation","Expert","Entropy",0.6302
"18206",5,146,224,"Manipulation","Expert","Entropy",0.5443
"18207",5,147,225,"Manipulation","Expert","Entropy",0.5663
"18208",5,148,226,"Manipulation","Expert","Entropy",0.5657
"18209",5,149,227,"Manipulation","Expert","Entropy",0.5625
"18210",5,150,228,"Coagulation","Expert","Entropy",0.6426
"18211",5,151,229,"Manipulation","Expert","Entropy",0.6587
"18212",5,152,230,"Coagulation","Expert","Entropy",0.802
"18213",5,153,231,"Coagulation","Expert","Entropy",0.5982
"18214",5,154,232,"Coagulation","Novice","Entropy",0.7093
"18215",5,156,234,"Coagulation","Novice","Entropy",0.6868
"18216",6,1,235,"Coagulation","Expert","Entropy",0.7077
"18217",6,2,236,"Coagulation","Expert","Entropy",0.6419
"18218",6,3,237,"Coagulation","Novice","Entropy",0.6425
"18219",6,4,238,"Coagulation","Expert","Entropy",0.7003
"18220",6,5,239,"Coagulation","Expert","Entropy",0.6483
"18221",6,6,240,"Coagulation","Expert","Entropy",0.7051
"18222",6,7,241,"Coagulation","Expert","Entropy",0.7145
"18223",6,8,242,"Coagulation","Expert","Entropy",0.7166
"18224",6,9,243,"Coagulation","Expert","Entropy",0.6095
"18225",6,10,244,"Coagulation","Expert","Entropy",0.6302
